block_id,model_name,group_type,group,estimate,ci_low,ci_high,p_value_two_sided,clusters,observations,repetitions,seed
block_b_2024_10_01_2024_11_11,lightgbm,session_tercile,middle,-0.016474424267386874,-0.022970016252567088,-0.010312406542137218,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,high,0.003749847710833955,-0.0040410726903398345,0.014282270166146608,0.4607696151924038,30,3165,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,low,-0.01723906990686422,-0.022633448124840607,-0.011543655454360048,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,lightgbm,volatility_regime,normal,-0.007855497301671958,-0.011926482809010949,-0.0037068939125521967,0.0009995002498750624,30,3847,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,AAPL,0.03504772661748733,0.018329709879551927,0.053609222675162896,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,AMZN,0.029044136985766883,0.008041581267298781,0.05301589972844071,0.012993503248375811,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,META,0.057528308418413186,0.023959425693396586,0.09227873609329448,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,MSFT,0.04835939310131085,0.02387258638124788,0.0728726330200083,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,NVDA,0.03603509350389959,-0.029430751337796896,0.11185252385543654,0.303848075962019,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,asset,TSLA,0.037796410413342904,0.007556724064100026,0.07138881344676315,0.012993503248375811,30,1980,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,first,0.01738152023031658,0.005404192306196928,0.029413542967831975,0.0069965017491254375,30,3600,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,last,0.059599539555183975,0.033847451789626885,0.09006291693598747,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,har_rv,session_tercile,middle,0.04393463706663142,0.027648538637525564,0.060545031620032864,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,high,0.0503631047288606,0.026778580726678533,0.07708846602515386,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,low,0.05211223324766103,0.03392212666531796,0.06989867172229293,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,har_rv,volatility_regime,normal,0.018108744159911462,-0.003635953630157599,0.04366706439526714,0.11694152923538231,30,3847,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,AAPL,0.034994623368389564,0.01825569557538378,0.05352801576014651,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,AMZN,0.029117320536267543,0.008223863289730448,0.053015633060802085,0.012993503248375811,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,META,0.05758040128397818,0.024075439969433385,0.09225112247677887,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,MSFT,0.048310207089062765,0.02386292496556927,0.0728088412494438,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,NVDA,0.03508823759293358,-0.03034503745881429,0.11074041267667581,0.31984007996002,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,asset,TSLA,0.03764519109077565,0.007417568442808083,0.0712643853476051,0.012993503248375811,30,1980,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,first,0.017190895924505734,0.005252771238710126,0.029252326817400556,0.0069965017491254375,30,3600,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,last,0.059398904910803636,0.033726451065800564,0.0898044512754555,0.0009995002498750624,30,3600,2000,650
block_b_2024_10_01_2024_11_11,ridge,session_tercile,middle,0.043780760533434326,0.02751973450233775,0.060337759481709,0.0009995002498750624,30,4680,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,high,0.0500566479689422,0.02649713781595684,0.07675394614288723,0.0009995002498750624,30,3165,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,low,0.051986692291539016,0.03381990881459723,0.0697331697444645,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,ridge,volatility_regime,normal,0.017966398078157638,-0.0037974369163408417,0.04347047083804399,0.12093953023488256,30,3847,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,AAPL,0.019234790861829287,0.004782347988654556,0.03396176019881325,0.005997001499250375,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,AMZN,0.024756880699368107,0.010252671605221132,0.038544190301152456,0.001999000499750125,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,META,0.0458158301756901,0.025024651196257856,0.06827502949999838,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,MSFT,0.03337321546536857,0.01689316742958171,0.050503672343088515,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,NVDA,-0.0966687745316122,-0.13406340758485147,-0.0552539995432895,0.0009995002498750624,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,asset,TSLA,-0.013755741638334687,-0.040352082110792886,0.01378497064649641,0.2818590704647676,30,1980,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,first,-0.015863149530248855,-0.024446058314578696,-0.00698798422960479,0.0029985007496251873,30,3600,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,last,0.01499174749201332,-0.002858586118328623,0.03512515215512248,0.10794602698650675,30,3600,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,session_tercile,middle,0.006067163543081215,-0.005178518970364062,0.017561106065500775,0.32283858070964516,30,4680,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,high,-0.017931637215689238,-0.03509955306170886,-0.0021612105803128596,0.025987006496751622,30,3165,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,low,0.027310602954374565,0.014795969376482213,0.039234643112970986,0.0009995002498750624,30,4868,2000,650
block_b_2024_10_01_2024_11_11,elastic_net,volatility_regime,normal,-0.013240734429494874,-0.02989252348957295,0.004432960365994819,0.15292353823088456,30,3847,2000,650
